Amp_min,Amp_max,Amp_var,Amp_skew,Amp_rango,Amp_Kurtosis,Amp_entropy,Phase_min,Phase_var,Phase_skew,Phase_entropy,RMS_max,RMS_skew,RMS_rango,RMS_Kurtosis,RMS_entropy,SP_min,SP_max,SP_var,SP_skew,SP_rango,SP_Kurtosis,SP_entropy,SP_stError,FFT_min,FFT_max,FFT_avg,FFT_median,FFT_var,FFT_skew,FFT_rango,FFT_Kurtosis,FFT_entropy,FFT_stError,Pd_max,Pd_avg,Pd_var,Pd_skew,Pd_rango,Pd_Kurtosis,Pd_entropy,Duration_Avg,SumNoPktsSent,numPktSent_avg,NoBytesSnt_avg,minPktSize_min,maxPktSize_max,avgPktSz_avg,pktps_avg,bytps_avg,maxIAT_max,avgIAT_avg,Class
0.002486579,0.6907452,0.001105587,15.08346,0.6907452,240.5636,0.073877197,0.09484421,3.376399,0.03391364,3.88879505,0.4884306,15.08345,0.4884306,240.5636,0.073877198,0.001111714,0.4771289,0.000298368,18.39945,0.4771289,376.9776,0.075298176,1.61E-06,4.31E-05,7047.907,0.002764771,104.3123,128086.6,2193.224,7047.908,1.31E+07,4.45110884,0.03334275,0.0675128,4.86E-16,3.00E-07,12.44221,0.0675128,347.1749,1.375578513,111.464262,113,113,5709,49,51,50.52213,1.013778,51.21821,1.431399,0.9864094,anomalous
0.002637639,1.14217,0.001243082,15.00824,1.14217,240.044,0.069902879,0.0788491,3.362955,0.05014346,3.856134594,0.8076361,15.00825,0.8076361,240.044,0.069902879,0.001249968,1.304552,0.000376348,19.48848,1.304552,464.9013,0.06823126,1.83E-06,0.000195417,7184.432,0.001061617,61.28492,140922.3,1675.86,7184.433,8831386,4.486787338,0.03535527,0.07369492,4.29E-14,3.93E-07,13.64957,0.07369492,435.8643,1.395464659,111.260966,104,104,5266,49,51,50.63462,0.9347394,47.33017,2.497438,1.069817,anomalous
0.001164181,0.3169735,0.000202905,15.03416,0.3169735,240.0901,0.072918106,0.09447937,3.369814,0.03432371,3.890097276,0.2241341,15.03415,0.2241341,240.0901,0.072918106,0.000204261,0.1004722,1.00E-05,19.01583,0.1004722,419.5326,0.07315925,2.98E-07,0.000204724,2679.459,0.001019683,17.23041,23051.4,4376.341,2679.459,1.24E+07,4.594636035,0.01429188,0.01026795,6.22E-16,1.03E-08,13.25765,0.01026795,399.8792,1.516854525,110.00735,111,111,5619,49,51,50.62162,1.009024,51.07841,1.254837,0.9910572,anomalous
0.002245837,0.4655957,0.00084363,13.93705,0.4655957,195.4746,0.072028709,0.09369921,3.359401,0.03580058,3.882610539,0.3292259,13.93705,0.3292259,195.4746,0.07202869,0.002551169,0.6189151,0.001273802,13.97849,0.6189151,197.2243,0.075720091,3.46E-06,0.000260747,5982.548,0.000612805,77.98209,88155.91,2553.716,5982.549,8.53E+07,4.355488445,0.02913234,0.05477532,1.34E-14,2.38E-07,16.80359,0.05477532,651.6073,1.271558373,100.012023,101,101,5142,50,52,50.91089,1.009879,51.41382,1.004263,0.9902181,normal
0.002116163,0.4303403,0.000730819,13.86507,0.4303403,193.4697,0.072297615,0.3794149,3.772298,-0.2519731,4.419725559,0.3042965,13.86504,0.3042965,193.4697,0.072297613,0.002182829,0.5456626,0.000927028,13.93752,0.5456626,196.0752,0.075859758,2.89E-06,8.63E-05,6637.746,0.001654388,30.82039,84845.66,6967.012,6637.747,7.92E+07,4.19659806,0.02711602,0.05981902,1.50E-14,1.79E-07,17.51556,0.05981902,754.4447,1.115697093,112.018048,114,114,5783,17,52,50.72807,1.017693,51.62561,1.006894,0.9826145,normal
0.005471536,1.16773,0.005431937,13.8492,1.16773,192.9583,0.070773411,0.07274055,3.369007,0.05482739,3.857313687,0.8257096,13.8492,0.8257096,192.9583,0.070773438,0.000850724,0.2104877,0.000141709,13.98625,0.2104877,197.4755,0.075766484,1.16E-06,0.00018563,18914.28,0.002002815,136.2321,629409.6,33267.52,18914.28,2.07E+08,4.121286771,0.07390501,0.4951966,3.32E-14,9.91E-06,18.54274,0.4951966,929.8838,1.048590343,112.013802,113,113,5766,50,52,51.02655,1.008804,51.4758,1.004202,0.9912723,normal
0.002034721,0.4095551,0.000675268,13.87857,0.4095551,193.8479,0.072256138,0.07384826,3.376988,0.05502623,3.841453936,0.2895992,13.87856,0.2895992,193.8479,0.072256145,0.002011351,0.5262104,0.000786924,13.93541,0.5262104,196.0149,0.075550028,2.61E-06,0.00028791,6362.408,0.002869466,47.95747,78546.92,353.7064,6362.41,9705223,4.200586967,0.02606502,0.05571951,3.98E-15,1.58E-07,19.09484,0.05571951,887.5859,1.109429145,112.014886,113,113,5766,50,52,51.02655,1.008795,51.4753,1.004706,0.9912822,normal
0.005542883,1.199744,0.005571623,13.84669,1.199744,192.9421,0.0712751,0.04345491,3.750096,0.0850715,3.755099008,0.8483471,13.84671,0.8483471,192.9421,0.071275099,0.000677484,0.1683582,8.95E-05,13.96349,0.1683582,196.8648,0.076094948,8.80E-07,6.82E-05,16301.93,0.005168078,125.5756,644821.9,1981626,16301.93,8.42E+10,4.31571511,0.0748498,0.370057,2.73E-13,1.02E-05,16.44738,0.370057,613.8541,1.259038802,111.998069,113,113,5766,50,52,51.02655,1.008946,51.48303,1.004895,0.9911333,normal
0.005464972,1.160457,0.005423776,13.85625,1.160457,193.1576,0.070645293,0.07606305,3.371925,0.05154991,3.864988374,0.8205671,13.85626,0.8205671,193.1576,0.070645299,0.000855019,0.2120565,0.000142691,13.96482,0.2120565,196.9085,0.076062242,1.15E-06,0.000222167,17588.84,0.005337196,105.3918,629079.4,10512.6,17588.83,1.50E+08,4.21182446,0.07384904,0.4286662,2.23E-14,9.84E-06,17.00349,0.4286662,680.2834,1.140230105,112.014817,112,112,5715,50,52,51.02679,0.9998677,51.02003,1.998317,1.000132,normal
0.004232795,1.122027,0.003386922,14.897,1.122027,231.774,0.074089566,0.07275409,3.375684,0.0557063,3.844160508,0.7933926,14.89705,0.7933926,231.774,0.074089566,0.001052561,0.3698604,0.000254345,16.77792,0.3698604,299.0074,0.077805278,1.49E-06,0.000155689,12467.84,0.006173708,164.5497,392356.3,5833.264,12467.83,3.95E+07,4.427781217,0.05835141,0.05737009,6.16E-15,2.87E-07,14.3567,0.05737009,498.4195,1.448658418,111.629022,112,112,5648,49,51,50.42857,1.003323,50.59616,1.670151,0.9966878,anomalous
0.00378842,0.8021688,0.002545795,13.88952,0.8021688,194.1379,0.071932024,0.08829005,3.379846,0.04054634,3.873029241,0.567219,13.88948,0.567219,194.1379,0.071932021,0.005787843,1.486128,0.006572139,14.04096,1.486128,199.6574,0.075828969,7.59E-06,0.000213628,10365.09,0.005898914,133.0053,285715.4,38088.95,10365.1,3.82E+08,4.40691541,0.05059767,0.1525318,9.67E-15,2.13E-06,15.80272,0.1525318,534.6374,1.329385169,108.017623,109,109,5558,50,52,50.99083,1.009095,51.45457,1.004274,0.9909872,normal
0.003782939,0.8040587,0.002544618,13.90689,0.8040587,194.6233,0.071864275,0.08191321,3.383259,0.04688451,3.85827678,0.5685554,13.90685,0.5685554,194.6233,0.071864267,0.005825806,1.577265,0.006612943,13.9933,1.577265,198.3204,0.075937171,7.57E-06,0.000164332,12479.84,0.00536132,105.1166,291662.8,79987.26,12479.84,4.12E+09,4.178782068,0.05058542,0.2197377,2.52E-15,2.16E-06,17.2966,0.2197377,749.1984,1.081549887,110.018088,111,111,5662,50,52,51.00901,1.008925,51.46426,1.004345,0.991154,normal
0.005605741,1.220569,0.005759176,13.91134,1.220569,194.9013,0.072402373,0.0787234,3.37283,0.05169332,3.835728019,0.8630723,13.91136,0.8630723,194.9013,0.072402419,0.000735128,0.1833397,0.00010502,13.93334,0.1833397,195.9966,0.076180575,9.54E-07,0.000164334,15037.56,0.01600545,175.7145,659034.1,2504.9,15037.57,2.34E+08,4.420147969,0.07609448,0.3210333,1.83E-13,1.11E-05,16.08548,0.3210333,553.7755,1.379787929,110.011628,112,112,5679,17,52,50.70536,1.018074,51.62181,1.022962,0.9822468,normal
0.005487869,1.1819,0.005462844,13.8477,1.1819,192.9328,0.070658048,0.07850252,3.380853,0.04831512,3.877061034,0.8357296,13.8477,0.8357296,192.9328,0.070658052,0.000850643,0.2085839,0.000141939,14.00102,0.2085839,197.9166,0.075800972,1.11E-06,0.000300581,16786.54,0.003469597,180.0183,632850.7,14771.88,16786.54,2.65E+08,4.275509656,0.07411334,0.3943569,3.50E-14,9.88E-06,17.59315,0.3943569,774.1954,1.203321671,112.014152,113,113,5766,50,52,51.02655,1.008801,51.47564,1.004117,0.9912757,normal
0.005390589,1.256575,0.00547045,14.11317,1.256575,200.494,0.069723831,0.09115855,3.384936,0.03972442,3.853731081,0.8885326,14.11319,0.8885326,200.494,0.069723861,0.003419461,1.495984,0.002809801,17.58941,1.495984,334.776,0.07381237,4.94E-06,0.000155614,14672.08,0.002337588,37.18896,631356.1,8182.493,14672.08,2.02E+08,4.48005837,0.07415854,0.1711191,6.27E-15,2.88E-06,12.69833,0.1711191,350.7183,1.521210722,110.129342,112,112,5647,49,51,50.41964,1.016986,51.27607,1.668273,0.9832976,anomalous
0.002191291,0.4464812,0.000793269,13.87889,0.4464812,193.8434,0.072209576,0.09470741,3.369951,0.0345091,3.885280985,0.3157099,13.87893,0.3157099,193.8433,0.07220958,0.002015507,0.4909775,0.000789333,13.92908,0.4909775,195.8432,0.076195089,2.62E-06,8.63E-05,6891.147,0.001108515,68.24735,92257.79,1655.015,6891.147,4639232,4.201241034,0.0282506,0.06663588,2.24E-16,2.11E-07,17.48501,0.06663588,730.9034,1.098633937,111.989268,112,112,5715,50,52,51.02679,1.000096,51.03168,2.003035,0.9999043,normal
0.004118899,1.229928,0.003907632,17.0554,1.229928,292.4723,0.0688268,0.02996231,3.359247,0.02232604,4.708039578,0.8696902,17.0554,0.8696902,292.4723,0.068826799,0.003924629,1.512722,0.004519489,17.2086,1.512722,299.4189,0.052727336,6.25E-06,0.000647424,18125.94,0.005992835,179.6191,453418.1,856.3945,18125.94,9252594,3.925611514,0.06264746,0.4486423,2.92E-14,5.30E-06,19.27964,0.4486423,1039.829,0.901967753,111.040008,114,114,5784,50,51,50.73684,1.026657,52.08933,2.991262,0.9740351,anomalous
0.005588701,1.199272,0.005611121,13.77451,1.199272,190.9436,0.07190169,0.1799679,3.375992,-0.06308898,4.111236129,0.8480134,13.77454,0.8480134,190.9436,0.071901693,0.000677586,0.1685628,8.95E-05,13.95535,0.1685628,196.5566,0.075740583,8.79E-07,9.65E-05,18277.78,0.006113817,157.1786,648673.4,27012.14,18277.78,1.02E+10,4.175489196,0.07511579,0.4723351,3.48E-14,1.04E-05,16.62859,0.4723351,639.3349,1.10005892,112.896511,114,114,5818,50,52,51.03509,1.009774,51.53392,1.004924,0.9903203,normal
0.00184982,0.4754019,0.000583875,15.03922,0.4754019,236.7088,0.073995222,0.3691199,3.84977,-0.242095,4.393252648,0.3361599,15.03928,0.3361599,236.7088,0.073995227,0.005655378,1.523144,0.006349843,14.11318,1.523144,201.5334,0.074619791,7.41E-06,0.00034797,5083.444,0.000800696,79.49893,67740.87,9006.512,5083.444,8.29E+07,4.460862445,0.02423379,0.3073018,6.82E-14,7.86E-06,13.1204,0.3073018,400.8767,1.458388045,111.629668,114,114,5715,17,51,50.13158,1.021234,51.19607,1.668271,0.9792076,anomalous
0.002112996,0.6139084,0.000775904,14.94248,0.6139084,235.6937,0.071795855,0.3631459,3.87778,-0.2381503,4.408012496,0.4340988,14.94247,0.4340988,235.6936,0.071795855,0.005577796,1.5554,0.006147659,14.07216,1.5554,200.2435,0.074391476,7.31E-06,0.000125837,5637.195,0.000472593,85.10043,90280.41,487684,5637.195,1.98E+07,4.513503629,0.02793477,0.3008707,8.84E-14,8.11E-06,14.01483,0.3008707,455.4001,1.455750627,112.509707,113,113,5721,49,51,50.62832,1.004358,50.84895,1.254511,0.9956613,anomalous
0.00219461,0.4453089,0.000795756,13.87921,0.4453089,193.8521,0.072255203,0.09717227,3.384826,0.03163878,3.891504861,0.3148809,13.87925,0.3148809,193.8521,0.072255203,0.00201352,0.5026088,0.000788163,13.93749,0.5026088,196.1522,0.076293916,2.61E-06,3.05E-05,6476.15,0.001553048,30.83047,92549.16,2925.358,6476.15,4.72E+07,4.285589817,0.02829492,0.05762744,2.98E-15,2.14E-07,17.57929,0.05762744,719.3093,1.197959209,112.015601,112,112,5715,50,52,51.02679,0.9998607,51.01968,1.998105,1.000139,normal
0.002268604,0.4587769,0.000853536,13.86501,0.4587769,193.4725,0.072847421,0.08322156,3.386143,0.04570428,3.860242473,0.3244042,13.86501,0.3244042,193.4725,0.072847411,0.002505095,0.6262242,0.001234773,14.0214,0.6262242,198.4732,0.075401849,3.46E-06,0.000136477,7594.411,0.001721761,22.14295,99071.59,2411.583,7594.413,7.24E+07,4.125579062,0.02930304,0.07942496,1.97E-15,2.48E-07,20.50492,0.07942496,1200.968,1.034581321,112.019016,113,113,5766,50,52,51.02655,1.008757,51.4734,1.00443,0.9913189,normal
0.003384667,0.7125241,0.002003115,13.86756,0.7125241,193.556,0.072473614,0.08556987,3.335859,0.04436614,3.866941432,0.5038306,13.8676,0.5038306,193.556,0.072473618,0.005444111,1.373875,0.005756109,13.91071,1.373875,195.1553,0.074228172,7.06E-06,0.000260756,9345.939,0.00397509,136.957,232484.3,10343.08,9345.943,3.96E+11,4.40889087,0.04488331,0.1206374,8.16E-15,1.31E-06,15.78772,0.1206374,541.8982,1.326256045,112.018719,113,113,5766,50,52,51.02655,1.00876,51.47354,1.004646,0.9913163,normal
0.003391195,0.7206597,0.00200697,13.85025,0.7206597,193.0427,0.071990461,0.08385925,3.395861,0.04479439,3.861524297,0.5095834,13.85029,0.5095834,193.0428,0.07199045,0.005465467,1.360363,0.005800295,13.91131,1.360363,195.1908,0.074516662,7.09E-06,6.83E-05,11412.46,0.001272349,116.0924,232491.6,4637.32,11412.46,1.99E+07,4.146034261,0.04492659,0.1767483,3.64E-15,1.35E-06,17.48379,0.1767483,759.6315,1.067770462,112.014221,113,113,5766,50,52,51.02655,1.008801,51.47561,1.004892,0.9912761,normal
0.001822356,0.4954475,0.000566221,15.14802,0.4954475,242.8189,0.073588521,0.09447711,3.376405,0.03406772,3.888942106,0.3503343,15.14801,0.3503343,242.8189,0.073588547,0.00056953,0.2454682,7.90E-05,18.53395,0.2454682,382.9474,0.0747805,8.33E-07,4.32E-05,4636.857,0.001229429,18.066,64854.84,49047.36,4636.856,1.09E+11,4.555571211,0.02386503,0.03294585,6.73E-15,8.02E-08,13.07441,0.03294585,384.7848,1.411478867,110.039769,111,111,5608,49,51,50.52252,1.008726,50.96339,1.431098,0.9913495,anomalous
0.002268458,0.4638402,0.000852357,13.8567,0.4638402,193.2451,0.072778355,0.08092998,3.382414,0.04805962,3.855517366,0.3279846,13.8567,0.3279846,193.2451,0.072778339,0.002558676,0.640947,0.001276974,13.95648,0.640947,196.6211,0.075759424,3.47E-06,9.16E-05,7656.663,0.002039779,49.8862,98811.49,3036.72,7656.664,8.26E+07,4.109840859,0.02928295,0.08051505,8.48E-16,2.49E-07,18.87941,0.08051505,946.9502,1.023470547,112.015038,113,113,5766,50,52,51.02655,1.008793,51.47523,1.00512,0.9912835,normal
0.003621588,1.096533,0.002416566,14.86248,1.096533,233.6785,0.073316676,0.09798096,3.374992,0.03203202,3.881999249,0.775366,14.8625,0.775366,233.6785,0.073316662,0.002429582,1.202385,0.001384466,18.5726,1.202385,401.0862,0.074426262,3.47E-06,0.000195417,10155.13,0.00331513,92.91101,279228.3,18126.9,10155.14,1.50E+08,4.482377745,0.0492911,0.1448427,4.26E-15,1.45E-06,13.57256,0.1448427,463.7161,1.389460338,111.259814,112,112,5670,49,51,50.625,1.006653,50.9618,1.255161,0.993391,anomalous
0.002195482,0.4490688,0.000796409,13.87943,0.4490688,193.8665,0.072279933,0.07455517,3.366106,0.05449815,3.84502424,0.3175395,13.87947,0.3175395,193.8666,0.072279933,0.002013655,0.5020208,0.000788726,13.93989,0.5020208,196.1964,0.0761705,2.61E-06,6.82E-05,7226.372,0.001796087,48.05955,92623.91,3953.328,7226.374,1.02E+07,4.142548826,0.02830647,0.0716366,1.78E-15,2.18E-07,19.03395,0.0716366,930.6589,1.054662505,112.01483,114,114,5783,17,52,50.72807,1.017722,51.62709,1.005329,0.9825862,normal
0.005479538,1.177909,0.005450989,13.85506,1.177909,193.1335,0.070516462,0.07605992,3.372435,0.05060901,3.8758183,0.8329071,13.85507,0.8329071,193.1335,0.070516465,0.000851382,0.2196055,0.000141879,13.98586,0.2196055,197.4886,0.075584019,1.16E-06,0.000324393,16371.12,0.01703291,95.6814,632186.3,7257.153,16371.1,6.71E+07,4.304950515,0.07403249,0.3681739,1.52E-15,9.77E-06,15.897,0.3681739,568.9954,1.246606562,112.019089,113,113,5766,50,52,51.02655,1.008757,51.47337,1.006496,0.9913195,normal
0.005539866,1.217505,0.005616805,13.90216,1.217505,194.5441,0.071711449,0.1001367,3.376305,0.02858464,3.900851859,0.8609058,13.90218,0.8609058,194.5441,0.07171145,0.001175822,0.4504659,0.000327207,17.51378,0.4504659,332.127,0.076144343,1.68E-06,0.000193031,15149.27,0.009339625,204.0929,652330.6,5421712,15149.27,3.39E+10,4.461194545,0.07515089,0.05720273,4.17E-15,3.40E-07,12.70556,0.05720273,348.6041,1.542441727,111.590647,113,113,5698,49,51,50.42478,1.01263,51.06163,1.668414,0.9875278,anomalous
0.002584304,1.050274,0.001215152,15.17891,1.050274,242.9711,0.071102525,0.07932506,3.370177,0.04941753,3.856963728,0.7426557,15.1789,0.7426557,242.9711,0.071102522,0.001221839,1.103075,0.000363982,18.36134,1.103075,385.0368,0.069904545,1.78E-06,0.000152562,7665.084,0.00184403,96.12753,140706.5,0.264217,7665.085,22765.75,4.400801835,0.03495514,0.07526249,6.47E-15,3.76E-07,13.74155,0.07526249,444.0912,1.364074443,113.947593,115,115,5754,17,51,50.03478,1.009236,50.4969,1.989079,0.9908485,anomalous
0.003807099,0.797535,0.002560118,13.85622,0.797535,193.2235,0.072418477,0.08960106,3.35409,0.03989168,3.875787052,0.5639424,13.85618,0.5639424,193.2235,0.072418475,0.005813549,1.505879,0.006593916,14.00318,1.505879,198.5988,0.076463035,7.56E-06,0.000110074,11614.57,0.004982532,141.4705,285947.8,0.01207204,11614.57,8397.445,4.258342329,0.0507399,0.1898448,4.58E-14,2.23E-06,18.26485,0.1898448,797.0923,1.182141073,108.015371,109,109,5558,50,52,50.99083,1.009116,51.45564,1.029578,0.9909668,normal
0.00215368,0.6234714,0.000804029,14.96755,0.6234714,237.6286,0.072504244,0.07929616,3.369736,0.04964835,3.856077006,0.4408608,14.96756,0.4408608,237.6286,0.072504262,0.000808617,0.3887166,0.000155928,18.86372,0.3887166,413.5133,0.073444385,1.16E-06,0.000110041,6053.495,0.001867878,33.85305,93462.65,3042.149,6053.493,1.04E+07,4.442181296,0.02843661,0.05315577,1.27E-15,1.62E-07,12.91173,0.05315577,382.0884,1.316699433,112.513295,100,100,5060,49,51,50.6,0.8887838,44.97246,2.501449,1.125133,anomalous
0.001863954,0.4786726,0.000588084,14.97046,0.4786726,234.5849,0.074336703,0.295764,4.001441,-0.1710326,4.246438844,0.3384727,14.9705,0.3384727,234.5849,0.074336702,0.005299596,1.496444,0.005569242,14.11468,1.496444,201.7812,0.074768423,6.95E-06,6.10E-05,5226.831,0.000773293,78.26783,68214.35,17.7963,5226.831,50397.45,4.428846426,0.02432201,0.3162454,9.21E-14,7.69E-06,14.70078,0.3162454,498.8288,1.371686282,112.030723,114,114,5737,49,51,50.32456,1.017578,51.20917,1.980085,0.9827255,anomalous
0.005482368,1.191995,0.005452664,13.84785,1.191995,192.9314,0.070470401,0.07796822,3.388102,0.04877703,3.874442969,0.8428679,13.84785,0.8428679,192.9314,0.070470404,0.000848669,0.2167794,0.000141491,14.01368,0.2167794,198.3035,0.075573243,1.17E-06,0.000177995,15564.97,0.001611655,199.1261,631767.2,1791.175,15564.97,7.85E+07,4.371481589,0.07404394,0.3321636,1.60E-14,9.86E-06,17.10658,0.3321636,677.6402,1.320069462,112.014937,113,113,5766,50,52,51.02655,1.008794,51.47528,1.004104,0.9912826,normal
0.002031881,0.4108793,0.000674045,13.88593,0.4108793,194.0416,0.071935276,0.0896086,3.342856,0.04022085,3.875779863,0.2905355,13.88593,0.2905355,194.0416,0.071935277,0.00201473,0.5111029,0.000789809,13.94483,0.5111029,196.3698,0.076168162,2.62E-06,0.000204733,6371.383,0.001068939,79.26615,78502.67,11704.79,6371.384,5.62E+07,4.198809101,0.02604125,0.05665667,6.50E-15,1.55E-07,17.85013,0.05665667,754.6042,1.09738114,112.00451,112,112,5715,50,52,51.02679,0.9999598,51.02473,2.002393,1.00004,normal
0.001837654,0.4990446,0.000572839,15.09458,0.4990446,241.0486,0.074255444,0.08737857,3.350147,0.04201892,3.873457346,0.3528779,15.09458,0.3528779,241.0486,0.074255441,0.000576221,0.2490456,8.03E-05,18.44216,0.2490456,378.6774,0.075397722,8.35E-07,0.000204749,5476.354,0.001166493,59.58152,66321.81,2568.899,5476.354,2.54E+08,4.349418222,0.02400484,0.03696789,1.51E-15,8.23E-08,13.11954,0.03696789,392.4233,1.334799855,111.892394,113,113,5709,49,51,50.52213,1.009899,51.02224,1.433853,0.9901981,anomalous
0.003385936,0.7222257,0.002001714,13.85617,0.7222257,193.2195,0.072181171,0.07675563,3.341812,0.05292722,3.84900225,0.5106907,13.85621,0.5106907,193.2195,0.07218117,0.00546726,1.341343,0.005796608,13.90222,1.341343,194.9338,0.074728001,7.09E-06,4.31E-05,8894.787,0.001187278,70.41415,232023.9,12635.88,8894.788,2.90E+08,4.4719963,0.04486782,0.1099951,1.82E-15,1.32E-06,15.70667,0.1099951,524.9741,1.390990654,112.019463,113,113,5766,50,52,51.02655,1.008753,51.4732,1.006862,0.9913227,normal
0.003485128,1.201243,0.002320185,15.23444,1.201243,246.6763,0.071096445,0.08788843,3.386417,0.04124577,3.864093815,0.8494069,15.23445,0.8494069,246.6764,0.071096443,0.00233221,1.442984,0.001346349,19.43629,1.442984,444.7598,0.071494085,3.42E-06,0.00012208,9242.985,0.003574239,151.2556,268682.4,17456.82,9242.982,2.15E+07,4.565224932,0.04829327,0.1162268,1.22E-14,1.31E-06,12.1528,0.1162268,331.9062,1.523523151,112.509956,113,113,5721,49,51,50.62832,1.004356,50.84883,1.2542,0.9956633,anomalous
0.004959262,1.200092,0.004543026,14.08431,1.200092,200.5692,0.073752967,0.08206677,3.358724,0.0470279,3.86355997,0.8485935,14.0843,0.8485935,200.5692,0.073752967,0.00111135,0.4772564,0.000298309,18.3998,0.4772564,376.8516,0.075134278,1.61E-06,0.000246053,14851.59,0.006830575,186.3154,522014.5,46778.62,14851.58,6.82E+08,4.36119874,0.06758457,0.06760154,1.06E-14,3.04E-07,12.95377,0.06760154,383.7563,1.374294469,111.90932,110,110,5558,49,51,50.52727,0.9829387,49.66521,2.858645,1.017357,anomalous
0.005533314,1.174803,0.005554224,13.84554,1.174803,192.9018,0.071534667,0.1292514,2.664171,0.01619389,3.987716521,0.8307112,13.84555,0.8307112,192.9017,0.07153467,0.000678125,0.1688218,8.97E-05,13.95743,0.1688218,196.6368,0.075838095,8.80E-07,0.000220096,17391.88,0.01007668,208.9288,642800.2,6456.108,17391.87,9.69E+07,4.233092636,0.0747327,0.4179964,3.33E-14,1.02E-05,16.99874,0.4179964,706.629,1.17409564,112.01394,113,113,5766,50,52,51.02655,1.008803,51.47573,1.00446,0.9912738,normal
0.001795856,0.4797488,0.000538239,14.96065,0.4797488,235.6183,0.073355338,-0.1829801,3.620799,0.2933881,3.350974224,0.3392336,14.96068,0.3392336,235.6183,0.073355333,0.005634203,1.488954,0.00628868,14.09441,1.488954,200.9468,0.074798647,7.37E-06,0.000232429,4853.278,0.001732032,14.10929,62375.28,7094.358,4853.276,6.32E+07,4.469498117,0.02326959,0.3750675,4.41E-14,8.01E-06,13.96214,0.3750675,474.1378,1.307378199,111.629995,113,113,5698,49,51,50.42478,1.012273,51.04363,1.669329,0.9878761,anomalous
0.00142865,0.4373557,0.000452414,17.1083,0.4373557,294.9983,0.072226024,0.4343634,3.088273,-0.3107355,4.623993762,0.3092572,17.1083,0.3092572,294.9983,0.072226024,0.000454454,0.19128,6.11E-05,17.44012,0.19128,310.1208,0.055023617,7.27E-07,0.000152593,5292.235,0.00110365,59.36061,52548.55,1923160,5292.234,6.00E+07,4.162718499,0.02131821,0.03875892,1.01E-15,7.19E-08,18.15872,0.03875892,783.4482,1.080030827,111.060928,111,111,5631,50,51,50.72973,0.9994514,50.7019,5.942172,1.000549,anomalous
0.002118704,0.742959,0.001120429,17.72679,0.742959,323.0706,0.0727319,0.4556131,3.214421,-0.3332237,4.658833826,0.5253513,17.72679,0.5253513,323.0706,0.072731887,0.001124877,0.551988,0.000409971,19.47938,0.551988,401.3075,0.054695854,1.88E-06,9.65E-05,9089.238,0.002880349,89.55837,129816.4,20030.47,9089.24,1.04E+08,4.026696314,0.0335395,0.1135932,1.64E-15,4.96E-07,21.34892,0.1135932,1142.574,0.959748547,111.027106,114,114,5784,50,51,50.73684,1.026776,52.09539,2.98416,0.973922,anomalous
0.002116129,0.4265356,0.000730916,13.86547,0.4265356,193.4947,0.072565396,-0.125447,2.756724,0.2787776,3.397932072,0.3016062,13.86544,0.3016062,193.4947,0.072565403,0.002191762,0.5389802,0.000935449,13.94828,0.5389802,196.4253,0.07619389,2.97E-06,0.000195418,5835.725,0.001719512,82.02197,84843.4,10392.99,5835.727,7.82E+07,4.364343708,0.02711783,0.04685168,4.03E-15,1.77E-07,16.12386,0.04685168,575.7278,1.281882342,112.013305,113,113,5766,50,52,51.02655,1.008809,51.47603,1.004818,0.9912682,normal
0.005309347,1.22559,0.005221916,14.02549,1.22559,198.114,0.071758145,0.1022904,3.376549,0.02638684,3.906158908,0.866623,14.02551,0.866623,198.114,0.071758142,0.003313929,1.487581,0.002637357,17.54759,1.487581,333.3037,0.07386503,4.77E-06,0.000152594,15664.62,0.007189627,184.8768,606847.5,5211.598,15664.62,3.77E+07,4.375167784,0.07245684,0.1836504,1.11E-14,2.69E-06,12.31206,0.1836504,324.5384,1.441708545,112.866587,114,114,5760,49,51,50.52632,1.010042,51.03371,1.432616,0.9900576,anomalous
0.00554107,1.234327,0.005648346,13.94096,1.234327,195.6484,0.071142559,0.08198901,3.341409,0.04720357,3.86580347,0.8728012,13.94103,0.8728012,195.6484,0.071142572,0.002272115,1.086402,0.001217902,18.44231,1.086402,393.1193,0.073046122,3.25E-06,6.82E-05,13247.88,0.01304676,239.6859,656114.6,5257.541,13247.88,3.17E+07,4.64549492,0.07536053,0.1163282,6.23E-14,1.29E-06,12.67194,0.1163282,348.5632,1.500499845,112.006629,113,113,5686,49,51,50.31858,1.008869,50.76485,1.008772,0.9912089,anomalous
0.002399672,0.6128708,0.001029963,14.94343,0.6128708,232.1582,0.074181591,0.2393186,4.076151,-0.1159135,4.117036277,0.4333651,14.9434,0.4333651,232.1582,0.07418159,0.001168561,0.5335165,0.000320693,18.38473,0.5335165,390.9891,0.073612082,1.67E-06,0.000152591,5807.946,0.002285618,8.642687,118886.3,16587.23,5807.943,2.27E+08,4.651360221,0.0321823,0.06195302,4.98E-15,3.40E-07,12.99113,0.06195302,382.1046,1.474419885,111.26076,112,112,5670,49,51,50.625,1.006644,50.96136,1.254425,0.9933996,anomalous
